round, unique_hits, no_unique_entities, total_hits, total, accuracy, speed_summary, speed_feedback
1757,48,762,1148,5102,0.06299212598425197,0.10232043266296387,0.0016982555389404297
1758,49,762,1143,5102,0.06430446194225722,0.10120749473571777,0.0017406940460205078
1759,47,762,1114,5102,0.06167979002624672,0.10021305084228516,0.0016846656799316406
1760,54,762,1160,5102,0.07086614173228346,0.10078668594360352,0.0016829967498779297
1761,60,762,1208,5102,0.07874015748031496,0.10142755508422852,0.001699209213256836
1762,50,762,1160,5102,0.06561679790026247,0.1017913818359375,0.0016825199127197266
1763,49,762,1128,5102,0.06430446194225722,0.10038113594055176,0.0016901493072509766
1764,52,762,1145,5102,0.06824146981627296,0.10049200057983398,0.0016698837280273438
1765,52,762,1139,5102,0.06824146981627296,0.10255932807922363,0.0016655921936035156
1766,50,762,1137,5102,0.06561679790026247,0.10021209716796875,0.001676797866821289
1767,46,762,1116,5102,0.06036745406824147,0.1014711856842041,0.0017015933990478516
1768,54,762,1178,5102,0.07086614173228346,4.315064430236816,0.001683950424194336
1769,55,762,1187,5102,0.07217847769028872,0.10305380821228027,0.0017375946044921875
1770,48,762,1112,5102,0.06299212598425197,0.1068730354309082,0.001688241958618164
1771,49,762,1143,5102,0.06430446194225722,0.11206841468811035,0.0017008781433105469
1772,51,762,1122,5102,0.06692913385826772,0.10451126098632812,0.0016841888427734375
1773,52,762,1146,5102,0.06824146981627296,0.10626482963562012,0.0017004013061523438
1774,51,762,1137,5102,0.06692913385826772,0.1057748794555664,0.0017304420471191406
1775,43,762,1097,5102,0.05643044619422572,0.10408258438110352,0.0017533302307128906
1776,47,762,1136,5102,0.06167979002624672,0.11969709396362305,0.0023038387298583984
1777,48,762,1126,5102,0.06299212598425197,0.10466289520263672,0.0017292499542236328
1778,50,762,1147,5102,0.06561679790026247,0.11096620559692383,0.0016813278198242188
1779,47,762,1117,5102,0.06167979002624672,0.10215568542480469,0.0016744136810302734
1780,47,762,1115,5102,0.06167979002624672,0.10219979286193848,0.0016868114471435547
1781,55,762,1167,5102,0.07217847769028872,0.10492515563964844,0.0017545223236083984
1782,48,762,1122,5102,0.06299212598425197,0.11104512214660645,0.0016617774963378906
1783,49,762,1128,5102,0.06430446194225722,0.10350561141967773,0.001676321029663086
1784,46,762,1122,5102,0.06036745406824147,0.10442805290222168,0.0017459392547607422
1785,52,762,1161,5102,0.06824146981627296,0.10444474220275879,0.0016944408416748047
1786,50,762,1144,5102,0.06561679790026247,0.10927700996398926,0.0016791820526123047
1787,45,762,1109,5102,0.05905511811023622,0.10326504707336426,0.0016789436340332031
1788,45,762,1128,5102,0.05905511811023622,0.11541318893432617,0.001683950424194336
1789,61,762,1207,5102,0.08005249343832022,0.10075783729553223,0.0016605854034423828
1790,48,762,1135,5102,0.06299212598425197,0.10236215591430664,0.001753091812133789
1791,53,762,1151,5102,0.06955380577427822,0.10240030288696289,0.0017015933990478516
1792,51,762,1141,5102,0.06692913385826772,0.1026618480682373,0.0017466545104980469
1793,48,762,1146,5102,0.06299212598425197,0.1238560676574707,0.001689910888671875
1794,47,762,1129,5102,0.06167979002624672,0.10507774353027344,0.0017735958099365234
1795,50,762,1121,5102,0.06561679790026247,0.10365867614746094,0.0016732215881347656
1796,48,762,1133,5102,0.06299212598425197,0.10373640060424805,0.0017418861389160156
1797,47,762,1130,5102,0.06167979002624672,0.1058206558227539,0.0017330646514892578
1798,49,762,1126,5102,0.06430446194225722,0.10448169708251953,0.0017175674438476562
1799,47,762,1115,5102,0.06167979002624672,0.10582208633422852,0.0018291473388671875
1800,46,762,1103,5102,0.06036745406824147,0.11299419403076172,0.0017321109771728516
1801,49,762,1117,5102,0.06430446194225722,0.10392427444458008,0.0018837451934814453
1802,50,762,1140,5102,0.06561679790026247,0.10085535049438477,0.0016481876373291016
1803,49,762,1120,5102,0.06430446194225722,0.09967207908630371,0.0016388893127441406
1804,50,762,1154,5102,0.06561679790026247,0.09905028343200684,0.0016548633575439453
1805,51,762,1125,5102,0.06692913385826772,0.09952068328857422,0.0017344951629638672
1806,51,762,1129,5102,0.06692913385826772,0.10571050643920898,0.0017805099487304688
1807,50,762,1132,5102,0.06561679790026247,0.10122942924499512,0.001800537109375
1808,52,762,1136,5102,0.06824146981627296,0.10292983055114746,0.001689910888671875
1809,47,762,1133,5102,0.06167979002624672,0.10462164878845215,0.001684427261352539
1810,47,762,1112,5102,0.06167979002624672,0.09966301918029785,0.0016417503356933594
1811,51,762,1146,5102,0.06692913385826772,0.10015010833740234,0.0016591548919677734
1812,46,762,1117,5102,0.06036745406824147,0.09968423843383789,0.0016529560089111328
1813,54,762,1157,5102,0.07086614173228346,0.09987592697143555,0.0016455650329589844
1814,49,762,1135,5102,0.06430446194225722,0.10067391395568848,0.0016522407531738281
1815,48,762,1141,5102,0.06299212598425197,0.09938263893127441,0.0016698837280273438
1816,44,762,1119,5102,0.05774278215223097,0.09953045845031738,0.0016605854034423828
1817,50,762,1150,5102,0.06561679790026247,0.10022234916687012,0.0016798973083496094
1818,48,762,1124,5102,0.06299212598425197,0.10028457641601562,0.0016622543334960938
1819,50,762,1134,5102,0.06561679790026247,0.09991240501403809,0.001689910888671875
1820,46,762,1113,5102,0.06036745406824147,0.09909224510192871,0.0016617774963378906
1821,45,762,1105,5102,0.05905511811023622,0.09966015815734863,0.0016498565673828125
1822,52,762,1148,5102,0.06824146981627296,0.10012507438659668,0.0016627311706542969
1823,54,762,1143,5102,0.07086614173228346,0.0996255874633789,0.0016531944274902344
1824,51,762,1142,5102,0.06692913385826772,0.0995779037475586,0.0016562938690185547
1825,55,762,1153,5102,0.07217847769028872,0.09989619255065918,0.0017349720001220703
1826,53,762,1155,5102,0.06955380577427822,0.09996914863586426,0.0016818046569824219
1827,44,762,1095,5102,0.05774278215223097,0.09886908531188965,0.0016632080078125
1828,54,762,1147,5102,0.07086614173228346,0.10234308242797852,0.0016634464263916016
1829,51,762,1136,5102,0.06692913385826772,0.10002851486206055,0.0016694068908691406
1830,46,762,1127,5102,0.06036745406824147,0.1031346321105957,0.0016889572143554688
1831,55,762,1142,5102,0.07217847769028872,0.10247611999511719,0.0016634464263916016
1832,48,762,1133,5102,0.06299212598425197,0.10253190994262695,0.0016536712646484375
1833,48,762,1126,5102,0.06299212598425197,0.11704611778259277,0.0016863346099853516
1834,48,762,1127,5102,0.06299212598425197,0.10277986526489258,0.0017309188842773438
1835,46,762,1110,5102,0.06036745406824147,0.10001754760742188,0.0016684532165527344
1836,46,762,1112,5102,0.06036745406824147,0.09997224807739258,0.0017037391662597656
1837,50,762,1162,5102,0.06561679790026247,0.10064268112182617,0.0016694068908691406
1838,51,762,1141,5102,0.06692913385826772,0.10063672065734863,0.0016484260559082031
1839,48,762,1111,5102,0.06299212598425197,0.10008907318115234,0.001645803451538086
1840,49,762,1124,5102,0.06430446194225722,0.0997157096862793,0.001638174057006836
1841,53,762,1142,5102,0.06955380577427822,0.10026121139526367,0.001657724380493164
1842,48,762,1118,5102,0.06299212598425197,0.10075044631958008,0.0016579627990722656
1843,53,762,1145,5102,0.06955380577427822,0.09953737258911133,0.0016760826110839844
1844,48,762,1113,5102,0.06299212598425197,0.0997922420501709,0.0016939640045166016
1845,50,762,1139,5102,0.06561679790026247,0.10006427764892578,0.0016632080078125
1846,50,762,1156,5102,0.06561679790026247,0.10067105293273926,0.0016646385192871094
1847,50,762,1133,5102,0.06561679790026247,0.09928417205810547,0.0017044544219970703
1848,48,762,1140,5102,0.06299212598425197,0.09999608993530273,0.0016574859619140625
1849,53,762,1160,5102,0.06955380577427822,0.10081315040588379,0.0016777515411376953
1850,49,762,1147,5102,0.06430446194225722,0.10188412666320801,0.0016863346099853516
1851,58,762,1196,5102,0.07611548556430446,0.10556840896606445,0.0016508102416992188
1852,45,762,1114,5102,0.05905511811023622,0.10046243667602539,0.0016646385192871094
1853,48,762,1142,5102,0.06299212598425197,0.1013789176940918,0.0016715526580810547
1854,44,762,1103,5102,0.05774278215223097,0.11257481575012207,0.0022268295288085938
1855,47,762,1132,5102,0.06167979002624672,0.10998320579528809,0.002025127410888672
1856,49,762,1121,5102,0.06430446194225722,0.1125187873840332,0.0018503665924072266
1857,44,762,1132,5102,0.05774278215223097,0.11311697959899902,0.0016698837280273438
1858,47,762,1131,5102,0.06167979002624672,0.10541415214538574,0.001676321029663086
1859,53,762,1144,5102,0.06955380577427822,0.10009479522705078,0.0017137527465820312
1860,48,762,1131,5102,0.06299212598425197,0.10041570663452148,0.0016672611236572266
1861,51,762,1127,5102,0.06692913385826772,0.10028862953186035,0.0016834735870361328
1862,50,762,1143,5102,0.06561679790026247,0.1010584831237793,0.0016663074493408203
1863,50,762,1131,5102,0.06561679790026247,0.10047054290771484,0.0016779899597167969
1864,49,762,1142,5102,0.06430446194225722,0.10035324096679688,0.0017218589782714844
1865,51,762,1168,5102,0.06692913385826772,0.10069799423217773,0.0017011165618896484
1866,49,762,1149,5102,0.06430446194225722,0.10155200958251953,0.0016586780548095703
1867,50,762,1147,5102,0.06561679790026247,0.10180091857910156,0.0016856193542480469
1868,50,762,1163,5102,0.06561679790026247,0.10075807571411133,0.001664876937866211
1869,45,762,1130,5102,0.05905511811023622,0.10214805603027344,0.0017271041870117188
1870,47,762,1132,5102,0.06167979002624672,0.10125851631164551,0.0017135143280029297
1871,46,762,1135,5102,0.06036745406824147,0.10536479949951172,0.0018925666809082031
1872,50,762,1134,5102,0.06561679790026247,0.10556983947753906,0.001706838607788086
1873,49,762,1148,5102,0.06430446194225722,0.1082305908203125,0.0016901493072509766
1874,50,762,1157,5102,0.06561679790026247,0.10367870330810547,0.0017282962799072266
1875,50,762,1160,5102,0.06561679790026247,0.11092162132263184,0.0017387866973876953
1876,52,762,1143,5102,0.06824146981627296,0.10204577445983887,0.00173187255859375
1877,47,762,1130,5102,0.06167979002624672,0.10133171081542969,0.0016558170318603516
1878,50,762,1120,5102,0.06561679790026247,0.10141587257385254,0.0016632080078125
1879,52,762,1154,5102,0.06824146981627296,0.11293292045593262,0.001684427261352539
1880,55,762,1178,5102,0.07217847769028872,0.10230231285095215,0.0017452239990234375
1881,46,762,1100,5102,0.06036745406824147,0.10742592811584473,0.001794576644897461
1882,47,762,1137,5102,0.06167979002624672,0.10795927047729492,0.0017435550689697266
1883,53,762,1135,5102,0.06955380577427822,0.10578346252441406,0.0016849040985107422
1884,48,762,1133,5102,0.06299212598425197,0.10200786590576172,0.0016756057739257812
1885,44,762,1098,5102,0.05774278215223097,0.10256028175354004,0.0016949176788330078
1886,45,762,1100,5102,0.05905511811023622,0.10267353057861328,0.0016808509826660156
1887,50,762,1139,5102,0.06561679790026247,0.10179400444030762,0.00168609619140625
1888,49,762,1138,5102,0.06430446194225722,0.1005401611328125,0.0016944408416748047
1889,49,762,1127,5102,0.06430446194225722,0.10202264785766602,0.0016775131225585938
1890,50,762,1138,5102,0.06561679790026247,0.10196828842163086,0.0016815662384033203
1891,48,762,1140,5102,0.06299212598425197,0.10375595092773438,0.0017082691192626953
1892,45,762,1116,5102,0.05905511811023622,0.10146617889404297,0.0017457008361816406
1893,51,762,1152,5102,0.06692913385826772,0.10126805305480957,0.001674652099609375
1894,54,762,1180,5102,0.07086614173228346,0.10183358192443848,0.0016989707946777344
1895,45,762,1108,5102,0.05905511811023622,0.10522055625915527,0.0017898082733154297
1896,46,762,1115,5102,0.06036745406824147,0.1346433162689209,0.0022630691528320312
1897,57,762,1154,5102,0.07480314960629922,0.10636258125305176,0.0016946792602539062
1898,57,762,1169,5102,0.07480314960629922,0.10544490814208984,0.0017778873443603516
1899,49,762,1143,5102,0.06430446194225722,0.10473775863647461,0.0016758441925048828
1900,52,762,1138,5102,0.06824146981627296,0.11110329627990723,0.0016684532165527344
1901,48,762,1141,5102,0.06299212598425197,0.1104123592376709,0.0017664432525634766
1902,54,762,1154,5102,0.07086614173228346,0.10837340354919434,0.0017054080963134766
1903,55,762,1166,5102,0.07217847769028872,0.10292530059814453,0.0017189979553222656
1904,47,762,1112,5102,0.06167979002624672,0.10360407829284668,0.0018723011016845703
1905,54,762,1166,5102,0.07086614173228346,0.10396218299865723,0.0016629695892333984
1906,47,762,1117,5102,0.06167979002624672,0.10251665115356445,0.0016562938690185547
1907,53,762,1153,5102,0.06955380577427822,0.1040334701538086,0.0026140213012695312
1908,49,762,1139,5102,0.06430446194225722,0.10376691818237305,0.0016694068908691406
1909,51,762,1143,5102,0.06692913385826772,0.10231804847717285,0.0016818046569824219
1910,48,762,1125,5102,0.06299212598425197,0.10189175605773926,0.0017726421356201172
1911,53,762,1159,5102,0.06955380577427822,0.10132169723510742,0.0016875267028808594
1912,50,762,1134,5102,0.06561679790026247,0.10773277282714844,0.0016665458679199219
1913,47,762,1121,5102,0.06167979002624672,0.10153079032897949,0.0016698837280273438
1914,46,762,1111,5102,0.06036745406824147,0.10225653648376465,0.0017170906066894531
1915,50,762,1121,5102,0.06561679790026247,0.10304951667785645,0.0017228126525878906
1916,53,762,1157,5102,0.06955380577427822,0.11200833320617676,0.0025963783264160156
1917,52,762,1159,5102,0.06824146981627296,0.10633707046508789,0.001680135726928711
1918,52,762,1154,5102,0.06824146981627296,0.10257768630981445,0.001718282699584961
1919,49,762,1135,5102,0.06430446194225722,0.10613250732421875,0.0016446113586425781
1920,53,762,1156,5102,0.06955380577427822,0.1038212776184082,0.0016665458679199219
1921,44,762,1098,5102,0.05774278215223097,0.10858750343322754,0.0018796920776367188
1922,53,762,1167,5102,0.06955380577427822,0.10842514038085938,0.001773834228515625
1923,54,762,1154,5102,0.07086614173228346,0.10722708702087402,0.0017549991607666016
1924,45,762,1130,5102,0.05905511811023622,0.10371947288513184,0.0020339488983154297
1925,48,762,1141,5102,0.06299212598425197,0.10285139083862305,0.001676797866821289
1926,47,762,1117,5102,0.06167979002624672,0.10877466201782227,0.0016596317291259766
1927,47,762,1150,5102,0.06167979002624672,0.10620737075805664,0.0021278858184814453
1928,46,762,1124,5102,0.06036745406824147,0.10130429267883301,0.0016524791717529297
1929,49,762,1133,5102,0.06430446194225722,0.1003258228302002,0.0016665458679199219
1930,43,762,1101,5102,0.05643044619422572,0.10014700889587402,0.0016977787017822266
1931,45,762,1109,5102,0.05905511811023622,0.10019421577453613,0.0016705989837646484
1932,51,762,1133,5102,0.06692913385826772,0.11028528213500977,0.0016717910766601562
1933,52,762,1174,5102,0.06824146981627296,0.10560417175292969,0.0017330646514892578
1934,47,762,1119,5102,0.06167979002624672,0.10301542282104492,0.001682281494140625
1935,49,762,1121,5102,0.06430446194225722,0.10322451591491699,0.0016529560089111328
1936,54,762,1155,5102,0.07086614173228346,0.10340547561645508,0.001734018325805664
1937,47,762,1121,5102,0.06167979002624672,0.10554361343383789,0.0016667842864990234
1938,50,762,1132,5102,0.06561679790026247,0.10190868377685547,0.0017018318176269531
1939,52,762,1137,5102,0.06824146981627296,0.10433554649353027,0.0016984939575195312
1940,48,762,1116,5102,0.06299212598425197,0.10151910781860352,0.0016641616821289062
1941,49,762,1129,5102,0.06430446194225722,0.09941315650939941,0.0016651153564453125
1942,46,762,1138,5102,0.06036745406824147,0.1001896858215332,0.0016980171203613281
1943,55,762,1184,5102,0.07217847769028872,0.09977245330810547,0.0016591548919677734
1944,52,762,1166,5102,0.06824146981627296,0.10880160331726074,0.0018169879913330078
1945,48,762,1137,5102,0.06299212598425197,0.10821986198425293,0.0016922950744628906
1946,49,762,1142,5102,0.06430446194225722,0.12540531158447266,0.0016925334930419922
1947,47,762,1105,5102,0.06167979002624672,0.10188508033752441,0.0016930103302001953
1948,48,762,1135,5102,0.06299212598425197,0.11647319793701172,0.0017304420471191406
1949,52,762,1135,5102,0.06824146981627296,0.10309195518493652,0.0016548633575439453
1950,54,762,1154,5102,0.07086614173228346,0.11132979393005371,0.0016808509826660156
1951,47,762,1131,5102,0.06167979002624672,0.1110994815826416,0.001781463623046875
1952,53,762,1161,5102,0.06955380577427822,0.1055757999420166,0.00168609619140625
1953,50,762,1136,5102,0.06561679790026247,0.10251379013061523,0.0016720294952392578
1954,50,762,1152,5102,0.06561679790026247,0.10187625885009766,0.0016770362854003906
1955,45,762,1108,5102,0.05905511811023622,0.10049128532409668,0.0016622543334960938
1956,46,762,1105,5102,0.06036745406824147,0.10062265396118164,0.0016603469848632812
1957,48,762,1111,5102,0.06299212598425197,0.10769081115722656,0.0016949176788330078
1958,49,762,1145,5102,0.06430446194225722,0.10205364227294922,0.0016674995422363281
1959,49,762,1121,5102,0.06430446194225722,0.10013914108276367,0.0016632080078125
1960,47,762,1126,5102,0.06167979002624672,0.09995508193969727,0.0016751289367675781
1961,49,762,1121,5102,0.06430446194225722,0.10077524185180664,0.0016674995422363281
1962,43,762,1093,5102,0.05643044619422572,0.10098958015441895,0.0016813278198242188
1963,51,762,1163,5102,0.06692913385826772,0.10722064971923828,0.001659393310546875
1964,53,762,1153,5102,0.06955380577427822,0.12141823768615723,0.0016827583312988281
1965,51,762,1151,5102,0.06692913385826772,4.314208984375,0.001653909683227539
1966,48,762,1135,5102,0.06299212598425197,0.09952831268310547,0.0016520023345947266
1967,50,762,1134,5102,0.06561679790026247,0.10013484954833984,0.0016624927520751953
1968,52,762,1150,5102,0.06824146981627296,0.09954428672790527,0.0017502307891845703
1969,46,762,1120,5102,0.06036745406824147,0.1005091667175293,0.0016829967498779297
1970,48,762,1137,5102,0.06299212598425197,0.10028791427612305,0.0016853809356689453
1971,46,762,1114,5102,0.06036745406824147,0.10042262077331543,0.001667022705078125
1972,48,762,1136,5102,0.06299212598425197,0.10030603408813477,0.001728057861328125
1973,54,762,1161,5102,0.07086614173228346,0.10016322135925293,0.0016427040100097656
1974,49,762,1142,5102,0.06430446194225722,0.09965705871582031,0.0017158985137939453
1975,49,762,1136,5102,0.06430446194225722,0.1002197265625,0.0016620159149169922
1976,44,762,1114,5102,0.05774278215223097,0.0993204116821289,0.0016634464263916016
1977,49,762,1135,5102,0.06430446194225722,0.09930109977722168,0.0016677379608154297
1978,52,762,1141,5102,0.06824146981627296,0.10013961791992188,0.001659393310546875
1979,47,762,1109,5102,0.06167979002624672,0.10227513313293457,0.0016467571258544922
1980,50,762,1148,5102,0.06561679790026247,0.1022646427154541,0.0017118453979492188
1981,52,762,1130,5102,0.06824146981627296,0.10026144981384277,0.001644134521484375
1982,54,762,1156,5102,0.07086614173228346,0.10072875022888184,0.0016722679138183594
1983,53,762,1169,5102,0.06955380577427822,0.10083341598510742,0.0016794204711914062
1984,50,762,1136,5102,0.06561679790026247,0.09975671768188477,0.0017333030700683594
1985,48,762,1147,5102,0.06299212598425197,0.10018014907836914,0.001661062240600586
1986,56,762,1179,5102,0.07349081364829396,0.10033249855041504,0.0016732215881347656
1987,48,762,1118,5102,0.06299212598425197,0.10100650787353516,0.0016620159149169922
1988,52,762,1151,5102,0.06824146981627296,0.10014033317565918,0.0017271041870117188
1989,46,762,1112,5102,0.06036745406824147,0.10001087188720703,0.0016560554504394531
1990,45,762,1111,5102,0.05905511811023622,0.10261750221252441,0.0017666816711425781
1991,49,762,1136,5102,0.06430446194225722,0.10630941390991211,0.0016875267028808594
1992,48,762,1131,5102,0.06299212598425197,0.10690021514892578,0.002094268798828125
1993,52,762,1139,5102,0.06824146981627296,0.10260343551635742,0.0016772747039794922
1994,53,762,1146,5102,0.06955380577427822,0.10123229026794434,0.0016732215881347656
1995,46,762,1120,5102,0.06036745406824147,0.10021805763244629,0.0016503334045410156
1996,50,762,1136,5102,0.06561679790026247,0.10002732276916504,0.0016629695892333984
1997,47,762,1109,5102,0.06167979002624672,0.09982061386108398,0.0016582012176513672
1998,56,762,1164,5102,0.07349081364829396,0.10035133361816406,0.0017549991607666016
1999,47,762,1132,5102,0.06167979002624672,0.10241103172302246,0.001661539077758789
2000,53,762,1158,5102,0.06955380577427822,0.10063648223876953,0.0016798973083496094
2001,51,762,1139,5102,0.06692913385826772,0.11019635200500488,0.0017054080963134766
2002,49,762,1126,5102,0.06430446194225722,0.10102272033691406,0.0016710758209228516
2003,50,762,1138,5102,0.06561679790026247,0.1005246639251709,0.0016705989837646484
2004,49,762,1129,5102,0.06430446194225722,0.11057806015014648,0.002312898635864258
2005,41,762,1095,5102,0.05380577427821522,0.11054778099060059,0.0017099380493164062
2006,47,762,1103,5102,0.06167979002624672,0.11498260498046875,0.0017180442810058594
2007,47,762,1128,5102,0.06167979002624672,0.11341714859008789,0.0016741752624511719
2008,50,762,1133,5102,0.06561679790026247,0.10357236862182617,0.002033710479736328
2009,50,762,1146,5102,0.06561679790026247,0.10363411903381348,0.0016658306121826172
2010,48,762,1126,5102,0.06299212598425197,0.10404825210571289,0.00164794921875
2011,45,762,1115,5102,0.05905511811023622,0.1006932258605957,0.0016856193542480469
2012,49,762,1135,5102,0.06430446194225722,0.10111236572265625,0.0016989707946777344
2013,44,762,1112,5102,0.05774278215223097,0.10022234916687012,0.0016481876373291016
2014,53,762,1160,5102,0.06955380577427822,0.10009217262268066,0.0016701221466064453
2015,47,762,1128,5102,0.06167979002624672,0.10034728050231934,0.001653909683227539
2016,53,762,1153,5102,0.06955380577427822,0.10010743141174316,0.0016658306121826172
2017,46,762,1105,5102,0.06036745406824147,0.10044097900390625,0.001649618148803711
2018,50,762,1124,5102,0.06561679790026247,0.09951901435852051,0.0017092227935791016
2019,48,762,1127,5102,0.06299212598425197,0.10009574890136719,0.0016429424285888672
2020,45,762,1117,5102,0.05905511811023622,0.09914898872375488,0.0016570091247558594
2021,50,762,1130,5102,0.06561679790026247,0.09981679916381836,0.0016815662384033203
2022,54,762,1182,5102,0.07086614173228346,0.10111236572265625,0.0017573833465576172
2023,49,762,1136,5102,0.06430446194225722,0.1003408432006836,0.0016989707946777344
2024,48,762,1144,5102,0.06299212598425197,0.09943437576293945,0.0016674995422363281
2025,53,762,1143,5102,0.06955380577427822,0.09995889663696289,0.0016474723815917969
2026,47,762,1145,5102,0.06167979002624672,0.09981322288513184,0.001653432846069336
2027,51,762,1140,5102,0.06692913385826772,0.09996962547302246,0.0016558170318603516
2028,48,762,1130,5102,0.06299212598425197,0.09910011291503906,0.0017147064208984375
2029,53,762,1160,5102,0.06955380577427822,0.09947061538696289,0.001657247543334961
2030,48,762,1117,5102,0.06299212598425197,0.0995786190032959,0.0016620159149169922
2031,48,762,1122,5102,0.06299212598425197,0.10000276565551758,0.0016703605651855469
2032,53,762,1179,5102,0.06955380577427822,0.09959673881530762,0.0016694068908691406
2033,45,762,1111,5102,0.05905511811023622,0.09984660148620605,0.001657724380493164
2034,54,762,1176,5102,0.07086614173228346,0.09959912300109863,0.001665353775024414
2035,48,762,1140,5102,0.06299212598425197,0.09991121292114258,0.0016522407531738281
2036,49,762,1145,5102,0.06430446194225722,0.09952616691589355,0.0016632080078125
2037,48,762,1123,5102,0.06299212598425197,0.09958243370056152,0.0016560554504394531
2038,54,762,1163,5102,0.07086614173228346,0.09999489784240723,0.001729726791381836
2039,49,762,1138,5102,0.06430446194225722,0.09970879554748535,0.0016531944274902344
2040,47,762,1127,5102,0.06167979002624672,0.09928131103515625,0.0016603469848632812
2041,55,762,1144,5102,0.07217847769028872,0.09945988655090332,0.0016641616821289062
2042,45,762,1120,5102,0.05905511811023622,0.09952616691589355,0.0016489028930664062
2043,46,762,1118,5102,0.06036745406824147,0.10199856758117676,0.0017032623291015625
2044,46,762,1114,5102,0.06036745406824147,0.10319781303405762,0.0017473697662353516
2045,44,762,1121,5102,0.05774278215223097,0.10279035568237305,0.0016560554504394531
2046,49,762,1130,5102,0.06430446194225722,0.10442733764648438,0.0016772747039794922
2047,47,762,1110,5102,0.06167979002624672,0.10113048553466797,0.0016715526580810547
2048,54,762,1175,5102,0.07086614173228346,0.10143065452575684,0.001691579818725586
2049,51,762,1151,5102,0.06692913385826772,0.10172796249389648,0.0016405582427978516
2050,50,762,1140,5102,0.06561679790026247,0.09987545013427734,0.001653432846069336
2051,50,762,1135,5102,0.06561679790026247,0.0999760627746582,0.0016491413116455078
2052,47,762,1118,5102,0.06167979002624672,0.10886263847351074,0.0020270347595214844
2053,48,762,1132,5102,0.06299212598425197,0.10930466651916504,0.0016696453094482422
2054,50,762,1131,5102,0.06561679790026247,0.1027975082397461,0.0019237995147705078
2055,51,762,1145,5102,0.06692913385826772,0.10297870635986328,0.0016586780548095703
2056,49,762,1130,5102,0.06430446194225722,0.10232710838317871,0.001653432846069336
2057,47,762,1114,5102,0.06167979002624672,0.1007232666015625,0.0016584396362304688
2058,55,762,1159,5102,0.07217847769028872,0.10039067268371582,0.0017194747924804688
2059,48,762,1112,5102,0.06299212598425197,0.10145378112792969,0.0016922950744628906
2060,46,762,1120,5102,0.06036745406824147,0.10090517997741699,0.0016644001007080078
2061,46,762,1115,5102,0.06036745406824147,0.1012728214263916,0.0016548633575439453
2062,50,762,1129,5102,0.06561679790026247,0.10194253921508789,0.0016694068908691406
2063,54,762,1164,5102,0.07086614173228346,0.10286712646484375,0.0017580986022949219
2064,54,762,1172,5102,0.07086614173228346,0.11313796043395996,0.0018534660339355469
2065,53,762,1175,5102,0.06955380577427822,0.11563444137573242,0.0016655921936035156
2066,47,762,1117,5102,0.06167979002624672,0.10073518753051758,0.0017304420471191406
2067,48,762,1127,5102,0.06299212598425197,0.1007697582244873,0.001661062240600586
2068,46,762,1127,5102,0.06036745406824147,0.10032105445861816,0.0016770362854003906
2069,54,762,1142,5102,0.07086614173228346,0.09983968734741211,0.0016548633575439453
2070,48,762,1123,5102,0.06299212598425197,0.10007309913635254,0.0016536712646484375
2071,52,762,1154,5102,0.06824146981627296,0.10109710693359375,0.001683950424194336
2072,51,762,1147,5102,0.06692913385826772,0.10254216194152832,0.0017902851104736328
2073,44,762,1075,5102,0.05774278215223097,0.10292649269104004,0.0016741752624511719
2074,48,762,1132,5102,0.06299212598425197,0.10242319107055664,0.0016741752624511719
2075,47,762,1116,5102,0.06167979002624672,0.10309386253356934,0.0016655921936035156
2076,45,762,1102,5102,0.05905511811023622,0.10157299041748047,0.0016987323760986328
2077,46,762,1112,5102,0.06036745406824147,0.1020975112915039,0.0017054080963134766
2078,43,762,1102,5102,0.05643044619422572,0.10334348678588867,0.0016696453094482422
2079,50,762,1130,5102,0.06561679790026247,0.10364961624145508,0.001708984375
2080,53,762,1167,5102,0.06955380577427822,0.10253691673278809,0.001718282699584961
2081,48,762,1140,5102,0.06299212598425197,0.10853815078735352,0.0017614364624023438
2082,51,762,1127,5102,0.06692913385826772,0.11023259162902832,0.0017261505126953125
2083,50,762,1145,5102,0.06561679790026247,0.10359382629394531,0.001669168472290039
2084,53,762,1148,5102,0.06955380577427822,0.10507011413574219,0.001688241958618164
2085,47,762,1122,5102,0.06167979002624672,0.10952425003051758,0.0017282962799072266
2086,48,762,1115,5102,0.06299212598425197,0.10380053520202637,0.0017490386962890625
2087,53,762,1156,5102,0.06955380577427822,0.10400581359863281,0.0016698837280273438
2088,50,762,1142,5102,0.06561679790026247,0.10324645042419434,0.0016796588897705078
2089,48,762,1109,5102,0.06299212598425197,0.10336542129516602,0.0016787052154541016
2090,49,762,1128,5102,0.06430446194225722,0.1037137508392334,0.0016672611236572266
2091,55,762,1174,5102,0.07217847769028872,0.10430455207824707,0.0016987323760986328
2092,51,762,1135,5102,0.06692913385826772,0.1052858829498291,0.0017414093017578125
2093,50,762,1120,5102,0.06561679790026247,0.1039571762084961,0.001683950424194336
2094,52,762,1138,5102,0.06824146981627296,0.1036219596862793,0.0018563270568847656
2095,49,762,1122,5102,0.06430446194225722,0.10370755195617676,0.0017635822296142578
2096,52,762,1142,5102,0.06824146981627296,0.10387754440307617,0.0016760826110839844
2097,53,762,1160,5102,0.06955380577427822,0.1050565242767334,0.0020456314086914062
2098,45,762,1117,5102,0.05905511811023622,0.10309028625488281,0.0017168521881103516
